shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
2-GLW-B-mjp-1.1.H,-37.8183051340585,144.966964346166,1,0
2-GLW-B-mjp-1.1.H,-37.8177335742904,144.968831710922,2,176.232800579234
2-GLW-B-mjp-1.1.H,-37.8173818877091,144.970386306518,3,318.570427368498
2-GLW-B-mjp-1.1.H,-37.8169318797019,144.971989018237,4,468.266786709666
2-GLW-B-mjp-1.1.H,-37.8168180929093,144.972707805048,5,532.803597910716
2-GLW-B-mjp-1.1.H,-37.8167826333244,144.97326540923,6,582.058039334815
2-GLW-B-mjp-1.1.H,-37.8167973082541,144.973594444414,7,611.075275591909
2-GLW-B-mjp-1.1.H,-37.8168934195329,144.974466528152,8,688.599465365166
2-GLW-B-mjp-1.1.H,-37.8170091269447,144.974906401985,9,729.403876891373
2-GLW-B-mjp-1.1.H,-37.8173584157929,144.975828373661,10,819.364979596931
2-GLW-B-mjp-1.1.H,-37.8178993924923,144.976892800729,11,930.670864436862
2-GLW-B-mjp-1.1.H,-37.8184652375687,144.977831603103,12,1034.48319511102
2-GLW-B-mjp-1.1.H,-37.8192842192246,144.979342888283,13,1195.63219448737
2-GLW-B-mjp-1.1.H,-37.8201562540678,144.980795958983,14,1356.05663152861
2-GLW-B-mjp-1.1.H,-37.8218151204119,144.983465947467,15,1654.65669850784
2-GLW-B-mjp-1.1.H,-37.8222916172996,144.984452723173,16,1756.36707162681
2-GLW-B-mjp-1.1.H,-37.822836599215,144.985755752528,17,1886.0590143218
2-GLW-B-mjp-1.1.H,-37.8236761640757,144.989004882453,18,2186.91279940685
2-GLW-B-mjp-1.1.H,-37.8241012844109,144.990152167363,19,2298.39822446322
2-GLW-B-mjp-1.1.H,-37.8241012844109,144.990152167363,20,2298.39822446322
2-GLW-B-mjp-1.1.H,-37.824195624909,144.990399550881,21,2322.56431641041
2-GLW-B-mjp-1.1.H,-37.8243490490345,144.990940720299,22,2373.1607589731
2-GLW-B-mjp-1.1.H,-37.8245285249655,144.991424380151,23,2420.17139606728
2-GLW-B-mjp-1.1.H,-37.8244777724478,144.991618894804,24,2438.1991524446
2-GLW-B-mjp-1.1.H,-37.8247287256334,144.992066536414,25,2486.45886649265
2-GLW-B-mjp-1.1.H,-37.8249493625721,144.99232186278,26,2519.70040676984
2-GLW-B-mjp-1.1.H,-37.8256500106637,144.993245859263,27,2632.23928893952
2-GLW-B-mjp-1.1.H,-37.8260058468137,144.994031512641,28,2711.88851994647
2-GLW-B-mjp-1.1.H,-37.8261322318867,144.99457343498,29,2761.6177869831
2-GLW-B-mjp-1.1.H,-37.8264089587609,144.997065450323,30,2983.14882318345
2-GLW-B-mjp-1.1.H,-37.8264089587609,144.997065450323,31,2983.14882318345
2-GLW-B-mjp-1.1.H,-37.8275602161665,145.007555147088,32,3915.42560611865
2-GLW-B-mjp-1.1.H,-37.8275602161665,145.007555147088,33,3915.42560611865
2-GLW-B-mjp-1.1.H,-37.8276261757229,145.0082577923,34,3977.71525212824
2-GLW-B-mjp-1.1.H,-37.82783644651,145.008967921396,35,4044.44605461105
2-GLW-B-mjp-1.1.H,-37.8279681528911,145.010361865243,36,4168.03003415532
