shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
2-ALM-B-mjp-1.1.H,-37.8265761521467,145.058696941084,1,0
2-ALM-B-mjp-1.1.H,-37.8264119060987,145.065143221196,2,567.793096118648
2-ALM-B-mjp-1.1.H,-37.826338298148,145.065599603951,3,608.793096118648
2-ALM-B-mjp-1.1.H,-37.8262541880416,145.06596536807,4,642.319205347128
2-ALM-B-mjp-1.1.H,-37.8261037355256,145.067230419265,5,754.933591639467
2-ALM-B-mjp-1.1.H,-37.8261100733225,145.067616543959,6,788.948294342857
2-ALM-B-mjp-1.1.H,-37.8261712034275,145.068046685649,7,827.419062466199
2-ALM-B-mjp-1.1.H,-37.8263719234848,145.068745864687,8,892.878973862412
2-ALM-B-mjp-1.1.H,-37.8265578583276,145.069093225028,9,929.770707353805
2-ALM-B-mjp-1.1.H,-37.8267788932496,145.069382864449,10,965.154319379714
2-ALM-B-mjp-1.1.H,-37.8271536227116,145.069702585361,11,1015.37383749767
2-ALM-B-mjp-1.1.H,-37.8277533661697,145.070005085009,12,1087.06763081341
2-ALM-B-mjp-1.1.H,-37.8280791448282,145.07008749096,13,1123.94580864258
2-ALM-B-mjp-1.1.H,-37.8283767823957,145.070102459801,14,1157.00635915222
2-ALM-B-mjp-1.1.H,-37.8310293119792,145.069737927105,15,1453.14990542665
2-ALM-B-mjp-1.1.H,-37.8315054341723,145.069645982205,16,1506.61017104515
2-ALM-B-mjp-1.1.H,-37.8315054341723,145.069645982205,17,1506.61017104515
2-ALM-B-mjp-1.1.H,-37.8330148721504,145.069368026187,18,1675.91758375942
2-ALM-B-mjp-1.1.H,-37.8338167727262,145.069358483913,19,1764.92320155964
2-ALM-B-mjp-1.1.H,-37.8342420123942,145.069461025211,20,1812.97525666658
2-ALM-B-mjp-1.1.H,-37.8348502058987,145.06972924066,21,1884.48749338171
2-ALM-B-mjp-1.1.H,-37.8357156505359,145.070297555357,22,1992.78800122908
2-ALM-B-mjp-1.1.H,-37.8357156505359,145.070297555357,23,1992.78800122908
2-ALM-B-mjp-1.1.H,-37.8364900817798,145.070811438659,24,2089.91678172179
2-ALM-B-mjp-1.1.H,-37.8439845657174,145.075559591232,25,3020.80560429944
2-ALM-B-mjp-1.1.H,-37.8439845657174,145.075559591232,26,3020.80560429944
2-ALM-B-mjp-1.1.H,-37.8484302236757,145.078489809743,27,3577.55330299248
2-ALM-B-mjp-1.1.H,-37.8515632823172,145.080511068965,28,3968.14388147588
2-ALM-B-mjp-1.1.H,-37.8515632823172,145.080511068965,29,3968.14388147588
2-ALM-B-mjp-1.1.H,-37.8545597077828,145.082445107703,30,4341.7345665846
2-ALM-B-mjp-1.1.H,-37.8554589082991,145.082876447214,31,4448.51003193128
2-ALM-B-mjp-1.1.H,-37.8562641415313,145.083071541965,32,4539.51552627091
2-ALM-B-mjp-1.1.H,-37.8572559535733,145.083102679567,33,4649.62910399863
2-ALM-B-mjp-1.1.H,-37.8579843113558,145.083004245763,34,4730.93101049534
2-ALM-B-mjp-1.1.H,-37.8582984832292,145.08292790753,35,4766.44157230447
2-ALM-B-mjp-1.1.H,-37.8619675331692,145.081343759057,36,5196.86113505691
2-ALM-B-mjp-1.1.H,-37.8619675331692,145.081343759057,37,5196.86113505691
2-ALM-B-mjp-1.1.H,-37.863775116266,145.080558005701,38,5409.0615120594
2-ALM-B-mjp-1.1.H,-37.8643672378238,145.080394866244,39,5476.32963229477
2-ALM-B-mjp-1.1.H,-37.8683203919866,145.079655668512,40,5919.87895311491
