shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
2-BEL-C-mjp-1.1.H,-37.8584820898935,145.283419170441,30,7379.47890495181
2-BEL-C-mjp-1.1.H,-37.8604517998444,145.28438514597,31,7614.02101204561
2-BEL-C-mjp-1.1.H,-37.8604517998444,145.28438514597,32,7614.02101204561
2-BEL-C-mjp-1.1.H,-37.8630475968494,145.285643583457,33,7922.65023943666
2-BEL-C-mjp-1.1.H,-37.8694489309469,145.287689346317,34,8655.51994136191
2-BEL-C-mjp-1.1.H,-37.8711044478284,145.288742419062,35,8861.2867997235
2-BEL-C-mjp-1.1.H,-37.8734418153108,145.290825727477,36,9178.90292022119
2-BEL-C-mjp-1.1.H,-37.8745064374861,145.291528755885,37,9312.26333413776
2-BEL-C-mjp-1.1.H,-37.8816979923577,145.295251256598,38,10174.9498357129
2-BEL-C-mjp-1.1.H,-37.8816979923577,145.295251256598,39,10174.9498357129
2-BEL-C-mjp-1.1.H,-37.888189987228,145.298592557305,40,10953.0719341011
2-BEL-C-mjp-1.1.H,-37.8889104139657,145.299178663603,41,11048.2034220533
2-BEL-C-mjp-1.1.H,-37.889386935564,145.299724905313,42,11119.6527047649
2-BEL-C-mjp-1.1.H,-37.8898013762031,145.300340811387,43,11190.7160567826
2-BEL-C-mjp-1.1.H,-37.8911254431901,145.302789423371,44,11451.432377714
2-BEL-C-mjp-1.1.H,-37.8922088342845,145.30542559405,45,11712.6066490349
2-BEL-C-mjp-1.1.H,-37.8923311905394,145.305786693479,46,11747.1464811133
2-BEL-C-mjp-1.1.H,-37.8926717009388,145.307530188155,47,11905.0736795308
2-BEL-C-mjp-1.1.H,-37.8926717009388,145.307530188155,48,11905.0736795308
2-BEL-C-mjp-1.1.H,-37.8927781575182,145.308039494719,49,11951.3986188184
2-BEL-C-mjp-1.1.H,-37.892880504252,145.308890060315,50,12027.0623485705
2-BEL-C-mjp-1.1.H,-37.8929960672585,145.310661469094,51,12183.3825328078
2-BEL-C-mjp-1.1.H,-37.8929394076302,145.31299405076,52,12388.6262903256
2-BEL-C-mjp-1.1.H,-37.8930294516311,145.313617463374,53,12444.3577894979
2-BEL-C-mjp-1.1.H,-37.8932266250815,145.314170200894,54,12497.668201239
2-BEL-C-mjp-1.1.H,-37.8935869375969,145.314787454642,55,12565.0922325631
2-BEL-C-mjp-1.1.H,-37.8937698881267,145.314976611312,56,12591.3410420599
2-BEL-C-mjp-1.1.H,-37.8948717136819,145.315770303824,57,12732.1423204632
2-BEL-C-mjp-1.1.H,-37.8950089661677,145.315915017673,58,12751.9917537045
2-BEL-C-mjp-1.1.H,-37.8955427208389,145.316687559043,59,12842.1305355911
2-BEL-C-mjp-1.1.H,-37.896507141844,145.318587574551,60,13040.5669233833
2-BEL-C-mjp-1.1.H,-37.89732730721,145.319854040634,61,13184.4071124821
2-BEL-C-mjp-1.1.H,-37.8993882431295,145.323446582219,62,13574.4442901973
2-BEL-C-mjp-1.1.H,-37.9001705950253,145.325225805437,63,13753.3856213648
2-BEL-C-mjp-1.1.H,-37.9008814493989,145.326415269928,64,13884.4008876508
2-BEL-C-mjp-1.1.H,-37.9013540129041,145.327325814889,65,13980.1192244521
2-BEL-C-mjp-1.1.H,-37.9016696976803,145.327978330784,66,14047.350169708
2-BEL-C-mjp-1.1.H,-37.9021181280982,145.329094165546,67,14157.3728946333
2-BEL-C-mjp-1.1.H,-37.9024239872121,145.329690049831,68,14219.8068597485
2-BEL-C-mjp-1.1.H,-37.9027375619107,145.330194775354,69,14276.2072143573
2-BEL-C-mjp-1.1.H,-37.9030500054326,145.330619914708,70,14327.1974094932
2-BEL-C-mjp-1.1.H,-37.9036909717454,145.331333355214,71,14422.0446551043
2-BEL-C-mjp-1.1.H,-37.9036909717454,145.331333355214,72,14422.0446551043
2-BEL-C-mjp-1.1.H,-37.9038191967603,145.331478318835,73,14441.1496282788
2-BEL-C-mjp-1.1.H,-37.9046657730328,145.332710334611,74,14584.5511624408
2-BEL-C-mjp-1.1.H,-37.9051127110314,145.33372391072,75,14686.5511624408
2-BEL-C-mjp-1.1.H,-37.9052554157325,145.334255272656,76,14735.8867479749
2-BEL-C-mjp-1.1.H,-37.9054505620393,145.335945611792,77,14886.0932724671
2-BEL-C-mjp-1.1.H,-37.9055955071992,145.336636167731,78,14948.9104675652
2-BEL-C-mjp-1.1.H,-37.9057169666437,145.336940534472,79,14978.8771156928
2-BEL-C-mjp-1.1.H,-37.9066051444794,145.338569808247,80,15152.7765118964
2-BEL-C-mjp-1.1.H,-37.9069236574002,145.339427092958,81,15236.0351450824
2-BEL-C-mjp-1.1.H,-37.9070788749873,145.340208433665,82,15306.8659293503
2-BEL-C-mjp-1.1.H,-37.9072009359533,145.341195261018,83,15394.6896163601
2-BEL-C-mjp-1.1.H,-37.9074451129531,145.341894990916,84,15461.920561616
2-BEL-C-mjp-1.1.H,-37.9081184864021,145.342994577662,85,15584.1212162787
2-BEL-C-mjp-1.1.H,-37.9081184864021,145.342994577662,86,15584.1212162787
2-BEL-C-mjp-1.1.H,-37.908571146551,145.343780644021,87,15669.5671055889
2-BEL-C-mjp-1.1.H,-37.9086744094552,145.344074068213,88,15697.7982940158
2-BEL-C-mjp-1.1.H,-37.90881738833,145.344628219332,89,15749.0428059171
2-BEL-C-mjp-1.1.H,-37.9088879706344,145.345161245298,90,15796.5612233992
2-BEL-C-mjp-1.1.H,-37.9090017194612,145.346842145512,91,15944.8986765255
2-BEL-C-mjp-1.1.H,-37.9093226579664,145.348518418782,92,16096.5331053337
2-BEL-C-mjp-1.1.H,-37.909571099257,145.34952521622,93,16189.2531139619
2-BEL-C-mjp-1.1.H,-37.9098790899805,145.350280445206,94,16263.9391233612
2-BEL-C-mjp-1.1.H,-37.910092042465,145.350685182608,95,16306.6591420878
2-BEL-C-mjp-1.1.H,-37.9102789218045,145.351158753559,96,16353.1779554862
2-BEL-C-mjp-1.1.H,-37.9104125399815,145.351690389962,97,16402.2187548272
2-BEL-C-mjp-1.1.H,-37.9105092292492,145.352802971798,98,16500.6311524202
2-BEL-C-mjp-1.1.H,-37.9103936028903,145.353556292367,99,16568.0996635939
2-BEL-C-mjp-1.1.H,-37.9101586239465,145.354153022129,100,16626.6914718951
2-BEL-C-mjp-1.1.H,-37.909707100365,145.354731822018,101,16698.1127572378
2-BEL-C-mjp-1.1.H,-37.9091020974712,145.355291282858,102,16781.3473654245
