shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
2-EPP-B-mjp-1.1.H,-37.8183051340585,144.966964346166,1,0
2-EPP-B-mjp-1.1.H,-37.8180840725787,144.967731536194,2,71.8679344353238
2-EPP-B-mjp-1.1.H,-37.8170820953556,144.970246839067,3,319.692469136794
2-EPP-B-mjp-1.1.H,-37.8167127751756,144.971302063032,4,421.245410994723
2-EPP-B-mjp-1.1.H,-37.8162887992632,144.972847243595,5,565.207211483603
2-EPP-B-mjp-1.1.H,-37.8159388377161,144.97398143247,6,672.361306132384
2-EPP-B-mjp-1.1.H,-37.8158608956958,144.974165319291,7,690.71886588307
2-EPP-B-mjp-1.1.H,-37.8157994057351,144.974257878158,8,701.349011695805
2-EPP-B-mjp-1.1.H,-37.8156830660015,144.974829044151,9,753.272031638793
2-EPP-B-mjp-1.1.H,-37.8156528670069,144.975693207354,10,829.436327736112
2-EPP-B-mjp-1.1.H,-37.8165270224388,144.984098336822,11,1575.84439307303
2-EPP-B-mjp-1.1.H,-37.8165270224388,144.984098336822,12,1575.84439307303
2-EPP-B-mjp-1.1.H,-37.8168637521911,144.987451710418,13,1873.46327688251
2-EPP-B-mjp-1.1.H,-37.8167786391233,144.988271935151,14,1946.29870782103
2-EPP-B-mjp-1.1.H,-37.8165773908402,144.989152109085,15,2026.95228802675
2-EPP-B-mjp-1.1.H,-37.8162921597373,144.989864158821,16,2097.18760677736
2-EPP-B-mjp-1.1.H,-37.8159769945893,144.990406618031,17,2156.39064723982
2-EPP-B-mjp-1.1.H,-37.8155886033473,144.990882899506,18,2216.53214705484
2-EPP-B-mjp-1.1.H,-37.8152517376996,144.991210103519,19,2263.73384193966
2-EPP-B-mjp-1.1.H,-37.8149489647723,144.991422784198,20,2302.20461006301
2-EPP-B-mjp-1.1.H,-37.8149489647723,144.991422784198,21,2302.20461006301
2-EPP-B-mjp-1.1.H,-37.814457999385,144.991697361071,22,2361.82004430616
2-EPP-B-mjp-1.1.H,-37.8139116319755,144.991893919037,23,2424.88350440787
2-EPP-B-mjp-1.1.H,-37.810398356473,144.992500261754,24,2818.46449988402
2-EPP-B-mjp-1.1.H,-37.810398356473,144.992500261754,25,2818.46449988402
2-EPP-B-mjp-1.1.H,-37.8089069580245,144.992767829355,26,2985.66497835224
2-EPP-B-mjp-1.1.H,-37.8077697591112,144.993196172684,27,3117.39955999275
2-EPP-B-mjp-1.1.H,-37.8045257330406,144.993738313628,28,3480.60886604093
2-EPP-B-mjp-1.1.H,-37.8045257330406,144.993738313628,29,3480.60886604093
